A_1_NUMBER_OF_VILLAGES_TOWNS_HOUSEHOLDS_POPULATION_AND_AREA,COLUMN_2,COLUMN_3,COLUMN_4,COLUMN_5,COLUMN_6,COLUMN_7,COLUMN_8,COLUMN_9,COLUMN_10,COLUMN_11,COLUMN_12,COLUMN_13,COLUMN_14,COLUMN_15
,,,India/ State/ Union Territory/ District/ Sub-district,Name,"Total/
Rural/
Urban",,,,,,,,,
,,,,,,,,,,,,,,
23.0,450.0,3626.0,SUB-DISTRICT,Dhimarkheda,Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,451.0,0.0,DISTRICT,Jabalpur,Total,1377.0,47.0,24.0,539060.0,2463289.0,1277278.0,1186011.0,5211.0,472.7094607560929
23.0,451.0,0.0,DISTRICT,Jabalpur,Rural,1377.0,47.0,0.0,237398.0,1023255.0,527031.0,496224.0,4864.41,210.35541823160463
23.0,451.0,0.0,DISTRICT,Jabalpur,Urban,0.0,0.0,24.0,301662.0,1440034.0,750247.0,689787.0,346.59,4154.863094722872
23.0,451.0,3627.0,SUB-DISTRICT,Sihora,Total,149.0,6.0,1.0,42989.0,179647.0,92241.0,87406.0,475.0005762828622,378.20375167928313
23.0,451.0,3627.0,SUB-DISTRICT,Sihora,Rural,149.0,6.0,0.0,33438.0,135599.0,69526.0,66073.0,451.3305762828622,300.44275111335713
23.0,451.0,3627.0,SUB-DISTRICT,Sihora,Urban,0.0,0.0,1.0,9551.0,44048.0,22715.0,21333.0,23.67,1860.92099704267
23.0,451.0,3628.0,SUB-DISTRICT,Majholi,Total,209.0,13.0,1.0,40999.0,169298.0,87025.0,82273.0,642.9386647526509,263.3190524715631
23.0,451.0,3628.0,SUB-DISTRICT,Majholi,Rural,209.0,13.0,0.0,38039.0,156088.0,80305.0,75783.0,636.6486647526509,245.1713301882804
23.0,451.0,3628.0,SUB-DISTRICT,Majholi,Urban,0.0,0.0,1.0,2960.0,13210.0,6720.0,6490.0,6.29,2100.158982511924
23.0,451.0,3629.0,SUB-DISTRICT,Patan,Total,217.0,5.0,2.0,37716.0,163738.0,85202.0,78536.0,607.0331930994392,269.7348379978585
23.0,451.0,3629.0,SUB-DISTRICT,Patan,Rural,217.0,5.0,0.0,30889.0,130074.0,67624.0,62450.0,581.6331930994393,223.6357923571288
23.0,451.0,3629.0,SUB-DISTRICT,Patan,Urban,0.0,0.0,2.0,6827.0,33664.0,17578.0,16086.0,25.4,1325.3543307086616
23.0,451.0,3630.0,SUB-DISTRICT,Shahpura,Total,226.0,1.0,1.0,41902.0,191710.0,99153.0,92557.0,877.9244003190199,218.3673217538281
23.0,451.0,3630.0,SUB-DISTRICT,Shahpura,Rural,226.0,1.0,0.0,39040.0,178109.0,92097.0,86012.0,871.26440031902,204.4258894714212
23.0,451.0,3630.0,SUB-DISTRICT,Shahpura,Urban,0.0,0.0,1.0,2862.0,13601.0,7056.0,6545.0,6.66,2042.192192192192
23.0,451.0,3631.0,SUB-DISTRICT,Jabalpur,Total,188.0,4.0,9.0,288065.0,1370673.0,714601.0,656072.0,1147.008106744687,1194.9985287288807
23.0,451.0,3631.0,SUB-DISTRICT,Jabalpur,Rural,188.0,4.0,0.0,36325.0,163522.0,85152.0,78370.0,915.6781067446868,178.58022245539377
23.0,451.0,3631.0,SUB-DISTRICT,Jabalpur,Urban,0.0,0.0,9.0,251740.0,1207151.0,629449.0,577702.0,231.33,5218.307180218735
23.0,451.0,3632.0,SUB-DISTRICT,Panagar,Total,196.0,12.0,9.0,58673.0,264780.0,137704.0,127076.0,477.49918032150737,554.5140408863522
23.0,451.0,3632.0,SUB-DISTRICT,Panagar,Rural,196.0,12.0,0.0,32145.0,141276.0,73403.0,67873.0,428.6591803215074,329.5765178621363
23.0,451.0,3632.0,SUB-DISTRICT,Panagar,Urban,0.0,0.0,9.0,26528.0,123504.0,64301.0,59203.0,48.84,2528.7469287469285
23.0,451.0,3633.0,SUB-DISTRICT,Kundam,Total,192.0,6.0,1.0,28716.0,123443.0,61352.0,62091.0,983.5994026172934,125.50129623048396
23.0,451.0,3633.0,SUB-DISTRICT,Kundam,Rural,192.0,6.0,0.0,27522.0,118587.0,58924.0,59663.0,979.1994026172936,121.10607878541371
23.0,451.0,3633.0,SUB-DISTRICT,Kundam,Urban,0.0,0.0,1.0,1194.0,4856.0,2428.0,2428.0,4.4,1103.6363636363635
23.0,452.0,0.0,DISTRICT,Narsimhapur,Total,1035.0,32.0,8.0,250286.0,1091854.0,568810.0,523044.0,5133.0,212.71264367816093
23.0,452.0,0.0,DISTRICT,Narsimhapur,Rural,1035.0,32.0,0.0,206225.0,888314.0,462699.0,425615.0,5023.44,176.83380313092226
23.0,452.0,0.0,DISTRICT,Narsimhapur,Urban,0.0,0.0,8.0,44061.0,203540.0,106111.0,97429.0,109.56,1857.794815626141
23.0,452.0,3634.0,SUB-DISTRICT,Gotegaon,Total,244.0,6.0,1.0,47743.0,196129.0,101880.0,94249.0,919.4633749121704,213.3081157460293
23.0,452.0,3634.0,SUB-DISTRICT,Gotegaon,Rural,244.0,6.0,0.0,41529.0,168055.0,87353.0,80702.0,907.2133749121704,185.24308023596964
23.0,452.0,3634.0,SUB-DISTRICT,Gotegaon,Urban,0.0,0.0,1.0,6214.0,28074.0,14527.0,13547.0,12.25,2291.7551020408164
23.0,452.0,3635.0,SUB-DISTRICT,Gadarwara,Total,350.0,5.0,2.0,92558.0,421323.0,220564.0,200759.0,1907.577853566257,220.86804961188227
23.0,452.0,3635.0,SUB-DISTRICT,Gadarwara,Rural,350.0,5.0,0.0,80410.0,363742.0,190366.0,173376.0,1886.2978535662571,192.8338089937944
23.0,452.0,3635.0,SUB-DISTRICT,Gadarwara,Urban,0.0,0.0,2.0,12148.0,57581.0,30198.0,27383.0,21.28,2705.874060150376
23.0,452.0,3636.0,SUB-DISTRICT,Narsimhapur,Total,200.0,2.0,2.0,50247.0,219323.0,113634.0,105689.0,1200.9890183224818,182.61865566959648
23.0,452.0,3636.0,SUB-DISTRICT,Narsimhapur,Rural,200.0,2.0,0.0,35741.0,152587.0,78894.0,73693.0,1184.0090183224818,128.87317380081032
23.0,452.0,3636.0,SUB-DISTRICT,Narsimhapur,Urban,0.0,0.0,2.0,14506.0,66736.0,34740.0,31996.0,16.98,3930.270906949352
23.0,452.0,3637.0,SUB-DISTRICT,Kareli,Total,139.0,8.0,2.0,37123.0,160160.0,83249.0,76911.0,648.0181993537603,247.15355241522605
23.0,452.0,3637.0,SUB-DISTRICT,Kareli,Rural,139.0,8.0,0.0,28692.0,122088.0,63411.0,58677.0,621.9981993537604,196.28352642635653
23.0,452.0,3637.0,SUB-DISTRICT,Kareli,Urban,0.0,0.0,2.0,8431.0,38072.0,19838.0,18234.0,26.02,1463.1821675634128
23.0,452.0,3638.0,SUB-DISTRICT,Tendukheda,Total,102.0,11.0,1.0,22615.0,94919.0,49483.0,45436.0,456.9569607380877,207.7197814137344
23.0,452.0,3638.0,SUB-DISTRICT,Tendukheda,Rural,102.0,11.0,0.0,19853.0,81842.0,42675.0,39167.0,423.9269607380877,193.05684134244996
23.0,452.0,3638.0,SUB-DISTRICT,Tendukheda,Urban,0.0,0.0,1.0,2762.0,13077.0,6808.0,6269.0,33.03,395.9128065395095
23.0,453.0,0.0,DISTRICT,Dindori,Total,901.0,23.0,2.0,169630.0,704524.0,351913.0,352611.0,7470.0,94.31378848728248
23.0,453.0,0.0,DISTRICT,Dindori,Rural,901.0,23.0,0.0,162220.0,672206.0,335393.0,336813.0,7448.94,90.24183306618124
23.0,453.0,0.0,DISTRICT,Dindori,Urban,0.0,0.0,2.0,7410.0,32318.0,16520.0,15798.0,21.06,1534.567901234568
23.0,453.0,3639.0,SUB-DISTRICT,Shahpura,Total,301.0,15.0,1.0,52770.0,217045.0,108376.0,108669.0,2184.5489066050995,99.35460787522446
23.0,453.0,3639.0,SUB-DISTRICT,Shahpura,Rural,301.0,15.0,0.0,50267.0,206050.0,102720.0,103330.0,2175.0489066050995,94.73350202575942
23.0,453.0,3639.0,SUB-DISTRICT,Shahpura,Urban,0.0,0.0,1.0,2503.0,10995.0,5656.0,5339.0,9.5,1157.3684210526317
23.0,453.0,3640.0,SUB-DISTRICT,Dindori,Total,600.0,8.0,1.0,116860.0,487479.0,243537.0,243942.0,5285.447316850136,92.23041509578668
23.0,453.0,3640.0,SUB-DISTRICT,Dindori,Rural,600.0,8.0,0.0,111953.0,466156.0,232673.0,233483.0,5273.887316850136,88.38945013304053
23.0,453.0,3640.0,SUB-DISTRICT,Dindori,Urban,0.0,0.0,1.0,4907.0,21323.0,10864.0,10459.0,11.56,1844.5501730103808
23.0,454.0,0.0,DISTRICT,Mandla,Total,1203.0,18.0,8.0,250146.0,1054905.0,525272.0,529633.0,5800.0,181.8801724137931
23.0,454.0,0.0,DISTRICT,Mandla,Rural,1203.0,18.0,0.0,220815.0,924716.0,459151.0,465565.0,5734.5,161.25486092946204
23.0,454.0,0.0,DISTRICT,Mandla,Urban,0.0,0.0,8.0,29331.0,130189.0,66121.0,64068.0,65.5,1987.618320610687
23.0,454.0,3641.0,SUB-DISTRICT,Niwas,Total,174.0,5.0,1.0,29904.0,124591.0,61702.0,62889.0,873.6709697478741,142.6063178406337
23.0,454.0,3641.0,SUB-DISTRICT,Niwas,Rural,174.0,5.0,0.0,27971.0,116343.0,57517.0,58826.0,866.1709697478741,134.3187477569991
23.0,454.0,3641.0,SUB-DISTRICT,Niwas,Urban,0.0,0.0,1.0,1933.0,8248.0,4185.0,4063.0,7.5,1099.7333333333331
23.0,454.0,3642.0,SUB-DISTRICT,Narayanganj,Total,185.0,4.0,0.0,25647.0,108911.0,54565.0,54346.0,659.8552348953543,165.05286953928928
23.0,454.0,3642.0,SUB-DISTRICT,Narayanganj,Rural,185.0,4.0,0.0,25647.0,108911.0,54565.0,54346.0,659.8552348953543,165.05286953928928
23.0,454.0,3642.0,SUB-DISTRICT,Narayanganj,Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,454.0,3643.0,SUB-DISTRICT,Mandla,Total,171.0,0.0,4.0,54761.0,232871.0,117267.0,115604.0,654.2196320618907,355.9523263862706
23.0,454.0,3643.0,SUB-DISTRICT,Mandla,Rural,171.0,0.0,0.0,36326.0,151026.0,75722.0,75304.0,627.7996320618907,240.56401483381453
23.0,454.0,3643.0,SUB-DISTRICT,Mandla,Urban,0.0,0.0,4.0,18435.0,81845.0,41545.0,40300.0,26.42,3097.8425435276304
23.0,454.0,3644.0,SUB-DISTRICT,Ghughari,Total,183.0,0.0,0.0,41661.0,172823.0,84634.0,88189.0,930.02699808251,185.82578823659864
23.0,454.0,3644.0,SUB-DISTRICT,Ghughari,Rural,183.0,0.0,0.0,41661.0,172823.0,84634.0,88189.0,930.02699808251,185.82578823659864
23.0,454.0,3644.0,SUB-DISTRICT,Ghughari,Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,454.0,3645.0,SUB-DISTRICT,Bichhiya,Total,333.0,4.0,1.0,62538.0,258322.0,128649.0,129673.0,1978.5541862287744,130.56099337485162
23.0,454.0,3645.0,SUB-DISTRICT,Bichhiya,Rural,333.0,4.0,0.0,60174.0,247895.0,123313.0,124582.0,1973.0541862287744,125.64023924442624
23.0,454.0,3645.0,SUB-DISTRICT,Bichhiya,Urban,0.0,0.0,1.0,2364.0,10427.0,5336.0,5091.0,5.5,1895.8181818181815
23.0,454.0,3646.0,SUB-DISTRICT,Nainpur,Total,157.0,5.0,2.0,35635.0,157387.0,78455.0,78932.0,703.6716455293204,223.6653999062437
23.0,454.0,3646.0,SUB-DISTRICT,Nainpur,Rural,157.0,5.0,0.0,29036.0,127718.0,63400.0,64318.0,677.5916455293203,188.4881563146036
23.0,454.0,3646.0,SUB-DISTRICT,Nainpur,Urban,0.0,0.0,2.0,6599.0,29669.0,15055.0,14614.0,26.08,1137.6150306748466
23.0,455.0,0.0,DISTRICT,Chhindwara,Total,1906.0,59.0,24.0,443361.0,2090922.0,1064468.0,1026454.0,11815.0,176.97181548878544
23.0,455.0,0.0,DISTRICT,Chhindwara,Rural,1906.0,59.0,0.0,333149.0,1585739.0,806199.0,779540.0,11591.51,136.801762669402
23.0,455.0,0.0,DISTRICT,Chhindwara,Urban,0.0,0.0,24.0,110212.0,505183.0,258269.0,246914.0,223.49,2260.427759631303
23.0,455.0,3647.0,SUB-DISTRICT,Tamia,Total,174.0,17.0,0.0,23290.0,114176.0,57684.0,56492.0,1433.8568307686326,79.62859160687255
23.0,455.0,3647.0,SUB-DISTRICT,Tamia,Rural,174.0,17.0,0.0,23290.0,114176.0,57684.0,56492.0,1433.8568307686326,79.62859160687255
23.0,455.0,3647.0,SUB-DISTRICT,Tamia,Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,455.0,3648.0,SUB-DISTRICT,Amarwara,Total,149.0,1.0,1.0,32929.0,159063.0,80711.0,78352.0,994.5234967900258,159.93890593173492
23.0,455.0,3648.0,SUB-DISTRICT,Amarwara,Rural,149.0,1.0,0.0,29854.0,144922.0,73567.0,71355.0,982.5934967900258,147.48927249512312
23.0,455.0,3648.0,SUB-DISTRICT,Amarwara,Urban,0.0,0.0,1.0,3075.0,14141.0,7144.0,6997.0,11.93,1185.3310980720871
23.0,455.0,3649.0,SUB-DISTRICT,Harrai,Total,210.0,8.0,1.0,28629.0,135188.0,67414.0,67774.0,1630.7957770986432,82.8969524562503
23.0,455.0,3649.0,SUB-DISTRICT,Harrai,Rural,210.0,8.0,0.0,26229.0,124188.0,61843.0,62345.0,1601.9457770986432,77.5232231798273
23.0,455.0,3649.0,SUB-DISTRICT,Harrai,Urban,0.0,0.0,1.0,2400.0,11000.0,5571.0,5429.0,28.85,381.2824956672444
23.0,455.0,3650.0,SUB-DISTRICT,Chaurai,Total,184.0,6.0,1.0,39489.0,189470.0,97567.0,91903.0,1020.6331022834216,185.6396775453455
23.0,455.0,3650.0,SUB-DISTRICT,Chaurai,Rural,184.0,6.0,0.0,36747.0,176514.0,90994.0,85520.0,1019.3231022834216,173.1678597341557
23.0,455.0,3650.0,SUB-DISTRICT,Chaurai,Urban,0.0,0.0,1.0,2742.0,12956.0,6573.0,6383.0,1.31,9890.076335877862
23.0,455.0,3651.0,SUB-DISTRICT,Jamai,Total,261.0,0.0,4.0,49515.0,240547.0,121466.0,119081.0,1467.6445096641849,163.90004419737863
23.0,455.0,3651.0,SUB-DISTRICT,Jamai,Rural,261.0,0.0,0.0,36852.0,182162.0,91621.0,90541.0,1435.814509664185,126.8701484585254
23.0,455.0,3651.0,SUB-DISTRICT,Jamai,Urban,0.0,0.0,4.0,12663.0,58385.0,29845.0,28540.0,31.83,1834.2758404021365
23.0,455.0,3652.0,SUB-DISTRICT,Parasia,Total,90.0,0.0,9.0,41582.0,193536.0,98568.0,94968.0,381.2646570575608,507.61589467439467
23.0,455.0,3652.0,SUB-DISTRICT,Parasia,Rural,90.0,0.0,0.0,17700.0,83765.0,42610.0,41155.0,327.13465705756084,256.05663659555694
23.0,455.0,3652.0,SUB-DISTRICT,Parasia,Urban,0.0,0.0,9.0,23882.0,109771.0,55958.0,53813.0,54.13,2027.9142804359876
23.0,455.0,3653.0,SUB-DISTRICT,Umreth,Total,101.0,0.0,0.0,18419.0,91457.0,46365.0,45092.0,456.1960039809075,200.47742461993948
23.0,455.0,3653.0,SUB-DISTRICT,Umreth,Rural,101.0,0.0,0.0,18419.0,91457.0,46365.0,45092.0,456.1960039809075,200.47742461993948
23.0,455.0,3653.0,SUB-DISTRICT,Umreth,Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,455.0,3654.0,SUB-DISTRICT,Chhindwara,Total,124.0,0.0,2.0,71107.0,337144.0,172361.0,164783.0,626.8383281446687,537.8484129997075
23.0,455.0,3654.0,SUB-DISTRICT,Chhindwara,Rural,124.0,0.0,0.0,30464.0,147103.0,75293.0,71810.0,579.6383281446687,253.78411477869935
23.0,455.0,3654.0,SUB-DISTRICT,Chhindwara,Urban,0.0,0.0,2.0,40643.0,190041.0,97068.0,92973.0,47.2,4026.292372881356
23.0,455.0,3655.0,SUB-DISTRICT,Mohkhed,Total,182.0,1.0,0.0,34932.0,168340.0,85755.0,82585.0,992.6325504311724,169.589441658827
23.0,455.0,3655.0,SUB-DISTRICT,Mohkhed,Rural,182.0,1.0,0.0,34932.0,168340.0,85755.0,82585.0,992.6325504311724,169.589441658827
23.0,455.0,3655.0,SUB-DISTRICT,Mohkhed,Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,455.0,3656.0,SUB-DISTRICT,Sausar,Total,130.0,11.0,5.0,41871.0,181692.0,93465.0,88227.0,840.4840972496019,216.17541675632944
23.0,455.0,3656.0,SUB-DISTRICT,Sausar,Rural,130.0,11.0,0.0,27307.0,118282.0,60833.0,57449.0,815.5640972496019,145.03090609173788
23.0,455.0,3656.0,SUB-DISTRICT,Sausar,Urban,0.0,0.0,5.0,14564.0,63410.0,32632.0,30778.0,24.92,2544.54253611557
23.0,455.0,3657.0,SUB-DISTRICT,Bichhua,Total,142.0,5.0,0.0,18635.0,87691.0,44463.0,43228.0,783.0284194229091,111.9895495806246
23.0,455.0,3657.0,SUB-DISTRICT,Bichhua,Rural,142.0,5.0,0.0,18635.0,87691.0,44463.0,43228.0,783.0284194229091,111.9895495806246
23.0,455.0,3657.0,SUB-DISTRICT,Bichhua,Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,455.0,3658.0,SUB-DISTRICT,Pandhurna,Total,159.0,10.0,1.0,42963.0,192618.0,98649.0,93969.0,1187.098720753452,162.25946219346045
23.0,455.0,3658.0,SUB-DISTRICT,Pandhurna,Rural,159.0,10.0,0.0,32720.0,147139.0,75171.0,71968.0,1163.778720753452,126.43211065479824
23.0,455.0,3658.0,SUB-DISTRICT,Pandhurna,Urban,0.0,0.0,1.0,10243.0,45479.0,23478.0,22001.0,23.32,1950.214408233276
23.0,456.0,0.0,DISTRICT,Seoni,Total,1579.0,8.0,6.0,314767.0,1379131.0,695879.0,683252.0,8758.0,157.47099794473624
23.0,456.0,0.0,DISTRICT,Seoni,Rural,1579.0,8.0,0.0,278250.0,1215241.0,612314.0,602927.0,8698.14,139.71274318417505
23.0,456.0,0.0,DISTRICT,Seoni,Urban,0.0,0.0,6.0,36517.0,163890.0,83565.0,80325.0,59.86,2737.888406281323
23.0,456.0,3659.0,SUB-DISTRICT,Lakhnadon,Total,287.0,0.0,1.0,47440.0,208150.0,105374.0,102776.0,1481.0598905575807,140.54124436631452
23.0,456.0,3659.0,SUB-DISTRICT,Lakhnadon,Rural,287.0,0.0,0.0,43660.0,190848.0,96444.0,94404.0,1462.2698905575808,130.51489416035736
23.0,456.0,3659.0,SUB-DISTRICT,Lakhnadon,Urban,0.0,0.0,1.0,3780.0,17302.0,8930.0,8372.0,18.79,920.8089409260244
23.0,456.0,3660.0,SUB-DISTRICT,Chhapara,Total,157.0,0.0,1.0,28552.0,123024.0,62321.0,60703.0,901.3887005154749,136.48274038674614
23.0,456.0,3660.0,SUB-DISTRICT,Chhapara,Rural,157.0,0.0,0.0,25080.0,107653.0,54477.0,53176.0,895.7887005154747,120.17677822688756
23.0,456.0,3660.0,SUB-DISTRICT,Chhapara,Urban,0.0,0.0,1.0,3472.0,15371.0,7844.0,7527.0,5.6,2744.821428571429
23.0,456.0,3661.0,SUB-DISTRICT,Ghansaur,Total,229.0,0.0,1.0,33092.0,142662.0,71817.0,70845.0,1096.4719492215806,130.1100316348997
23.0,456.0,3661.0,SUB-DISTRICT,Ghansaur,Rural,229.0,0.0,0.0,31439.0,135542.0,68288.0,67254.0,1091.3119492215806,124.20096755715032
23.0,456.0,3661.0,SUB-DISTRICT,Ghansaur,Urban,0.0,0.0,1.0,1653.0,7120.0,3529.0,3591.0,5.16,1379.84496124031
23.0,456.0,3662.0,SUB-DISTRICT,Dhanora,Total,114.0,0.0,0.0,19704.0,85066.0,42997.0,42069.0,548.1009257672321,155.20134340390786
23.0,456.0,3662.0,SUB-DISTRICT,Dhanora,Rural,114.0,0.0,0.0,19704.0,85066.0,42997.0,42069.0,548.1009257672321,155.20134340390786
23.0,456.0,3662.0,SUB-DISTRICT,Dhanora,Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,456.0,3663.0,SUB-DISTRICT,Keolari,Total,182.0,2.0,1.0,36737.0,158200.0,79275.0,78925.0,1100.6272982541404,143.73621320400034
23.0,456.0,3663.0,SUB-DISTRICT,Keolari,Rural,182.0,2.0,0.0,34402.0,148546.0,74430.0,74116.0,1095.5072982541406,135.59562792208771
23.0,456.0,3663.0,SUB-DISTRICT,Keolari,Urban,0.0,0.0,1.0,2335.0,9654.0,4845.0,4809.0,5.12,1885.546875
23.0,456.0,3664.0,SUB-DISTRICT,Seoni,Total,289.0,1.0,1.0,76246.0,347498.0,177735.0,169763.0,1410.5020639847137,246.3647582466537
23.0,456.0,3664.0,SUB-DISTRICT,Seoni,Rural,289.0,1.0,0.0,53798.0,245155.0,125383.0,119772.0,1394.5520639847134,175.79479915544215
23.0,456.0,3664.0,SUB-DISTRICT,Seoni,Urban,0.0,0.0,1.0,22448.0,102343.0,52352.0,49991.0,15.95,6416.489028213166
23.0,456.0,3665.0,SUB-DISTRICT,Barghat,Total,138.0,2.0,1.0,46366.0,197636.0,98172.0,99464.0,788.9345673218226,250.51000195226607
23.0,456.0,3665.0,SUB-DISTRICT,Barghat,Rural,138.0,2.0,0.0,43537.0,185536.0,92107.0,93429.0,779.6945673218225,237.9598470684472
23.0,456.0,3665.0,SUB-DISTRICT,Barghat,Urban,0.0,0.0,1.0,2829.0,12100.0,6065.0,6035.0,9.24,1309.5238095238094
23.0,456.0,3666.0,SUB-DISTRICT,Kurai,Total,183.0,3.0,0.0,26630.0,116895.0,58188.0,58707.0,1430.9152161071645,81.69247114306002
23.0,456.0,3666.0,SUB-DISTRICT,Kurai,Rural,183.0,3.0,0.0,26630.0,116895.0,58188.0,58707.0,1430.9152161071645,81.69247114306002
23.0,456.0,3666.0,SUB-DISTRICT,Kurai,Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,457.0,0.0,DISTRICT,Balaghat,Total,1272.0,112.0,13.0,391836.0,1701698.0,842178.0,859520.0,9229.0,184.3859573084841
23.0,457.0,0.0,DISTRICT,Balaghat,Rural,1272.0,112.0,0.0,337369.0,1456882.0,719794.0,737088.0,9021.68,161.48677408198915
23.0,457.0,0.0,DISTRICT,Balaghat,Urban,0.0,0.0,13.0,54467.0,244816.0,122384.0,122432.0,207.32,1180.860505498746
23.0,457.0,3667.0,SUB-DISTRICT,Katangi,Total,60.0,0.0,1.0,23702.0,102594.0,50594.0,52000.0,287.3422881314252,357.0445570930909
23.0,457.0,3667.0,SUB-DISTRICT,Katangi,Rural,60.0,0.0,0.0,20148.0,86448.0,42465.0,43983.0,275.8422881314252,313.3964722581326
23.0,457.0,3667.0,SUB-DISTRICT,Katangi,Urban,0.0,0.0,1.0,3554.0,16146.0,8129.0,8017.0,11.5,1404.0
23.0,457.0,3668.0,SUB-DISTRICT,Tirodi,Total,65.0,8.0,1.0,19125.0,79401.0,39386.0,40015.0,420.71158227261066,188.73024500796876
23.0,457.0,3668.0,SUB-DISTRICT,Tirodi,Rural,65.0,8.0,0.0,17047.0,70950.0,35232.0,35718.0,411.90158227261065,172.24988456840364
23.0,457.0,3668.0,SUB-DISTRICT,Tirodi,Urban,0.0,0.0,1.0,2078.0,8451.0,4154.0,4297.0,8.81,959.2508513053348
23.0,457.0,3669.0,SUB-DISTRICT,Waraseoni,Total,76.0,2.0,1.0,41304.0,176291.0,87307.0,88984.0,590.0518048367297,298.7720714603705
23.0,457.0,3669.0,SUB-DISTRICT,Waraseoni,Rural,76.0,2.0,0.0,35227.0,148797.0,73639.0,75158.0,570.7618048367298,260.6989443565944
23.0,457.0,3669.0,SUB-DISTRICT,Waraseoni,Urban,0.0,0.0,1.0,6077.0,27494.0,13668.0,13826.0,19.29,1425.2980819077245
23.0,457.0,3670.0,SUB-DISTRICT,Khairlanji,Total,81.0,3.0,0.0,36457.0,147208.0,72616.0,74592.0,464.7497872343285,316.74678298621194
23.0,457.0,3670.0,SUB-DISTRICT,Khairlanji,Rural,81.0,3.0,0.0,36457.0,147208.0,72616.0,74592.0,464.7497872343285,316.74678298621194
23.0,457.0,3670.0,SUB-DISTRICT,Khairlanji,Urban,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
23.0,457.0,3671.0,SUB-DISTRICT,Lalbarra,Total,107.0,3.0,1.0,40321.0,170960.0,84860.0,86100.0,624.6643615031328,273.6829736670396
23.0,457.0,3671.0,SUB-DISTRICT,Lalbarra,Rural,107.0,3.0,0.0,39006.0,165427.0,82084.0,83343.0,615.9843615031328,268.55714258122225
23.0,457.0,3671.0,SUB-DISTRICT,Lalbarra,Urban,0.0,0.0,1.0,1315.0,5533.0,2776.0,2757.0,8.68,637.442396313364
23.0,457.0,3672.0,SUB-DISTRICT,Balaghat,Total,156.0,10.0,4.0,61278.0,269352.0,133692.0,135660.0,1051.047923553012,256.2699511259865
23.0,457.0,3672.0,SUB-DISTRICT,Balaghat,Rural,156.0,10.0,0.0,36922.0,159449.0,78491.0,80958.0,1024.577923553012,155.62408318058013
23.0,457.0,3672.0,SUB-DISTRICT,Balaghat,Urban,0.0,0.0,4.0,24356.0,109903.0,55201.0,54702.0,26.47,4151.983377408387
23.0,457.0,3673.0,SUB-DISTRICT,Kirnapur,Total,131.0,17.0,1.0,39314.0,175890.0,87123.0,88767.0,881.1373922361512,199.61699679277737
23.0,457.0,3673.0,SUB-DISTRICT,Kirnapur,Rural,131.0,17.0,0.0,37836.0,169753.0,84080.0,85673.0,874.9373922361511,194.01731084569144
23.0,457.0,3673.0,SUB-DISTRICT,Kirnapur,Urban,0.0,0.0,1.0,1478.0,6137.0,3043.0,3094.0,6.2,989.8387096774192
23.0,457.0,3674.0,SUB-DISTRICT,Baihar,Total,304.0,26.0,2.0,63910.0,284352.0,140250.0,144102.0,1346.5819192238198,211.16576417712685
23.0,457.0,3674.0,SUB-DISTRICT,Baihar,Rural,304.0,26.0,0.0,52831.0,233526.0,115009.0,118517.0,1236.98191922382,188.7869146434514
23.0,457.0,3674.0,SUB-DISTRICT,Baihar,Urban,0.0,0.0,2.0,11079.0,50826.0,25241.0,25585.0,109.6,463.7408759124088
23.0,457.0,3675.0,SUB-DISTRICT,Paraswada,Total,163.0,10.0,1.0,24771.0,108026.0,53067.0,54959.0,2682.4316646460434,40.27166895759651
23.0,457.0,3675.0,SUB-DISTRICT,Paraswada,Rural,163.0,10.0,0.0,23138.0,101258.0,49732.0,51526.0,2678.0616646460435,37.81018239301191
23.0,457.0,3675.0,SUB-DISTRICT,Paraswada,Urban,0.0,0.0,1.0,1633.0,6768.0,3335.0,3433.0,4.37,1548.741418764302
23.0,457.0,3676.0,SUB-DISTRICT,Lanji,Total,129.0,33.0,1.0,41654.0,187624.0,93283.0,94341.0,880.2663752319636,213.14457223310183
23.0,457.0,3676.0,SUB-DISTRICT,Lanji,Rural,129.0,33.0,0.0,38757.0,174066.0,86446.0,87620.0,867.8663752319636,200.5677428780157
23.0,457.0,3676.0,SUB-DISTRICT,Lanji,Urban,0.0,0.0,1.0,2897.0,13558.0,6837.0,6721.0,12.4,1093.3870967741934
23.0,458.0,0.0,DISTRICT,Guna,Total,1264.0,74.0,5.0,244401.0,1241519.0,649362.0,592157.0,6390.0,194.29092331768388
